"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "BodyLength_max" "BEl" "VEp" "REs" "OGp" "RMl" "BLs" "PFv" "PFs" "CPt" "Litter_size" "CAT_Litter_size" "Age_at_maturity_y" "CAT_Age_at_maturity_y" "Longevity_max_y" "CAT_Longevity_max_y" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Eggs" "Diet_Scav" "Diet_Phyto" "Diet_Plant" "Diet_Parasit" "Diet_Other" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat" "Feeding_habitat" "Reprod_habitat" "Spawning_habitat" "Flow_habitat" "Salt_habitat" "MinTemp" "MaxTemp" "Migration_type" "Migration_dist" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Pelasgus epiroticus" "EEA" "Fishes" "Pelasgus epiroticus (Steindachner, 1895)" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Pelasgus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 350 3.038215688 0.545842649 0.442934426 0.464434835 0.273151515 0.363489606 0.389497283 0.169568676 2.281579999 350 "fe1" 2.5 "ma3" 5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phylith" "rheo" "limno" "fre" -7.7 28.6 "pot" "short" 20.2283768330305 "NO"
"Pelasgus laconicus" "EEA" "Fishes" "Pelasgus laconicus (Kottelat & Barbieri, 2004)" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Pelasgus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 350 3.813511559 0.546875558 0.474432016 0.407606517 0.298397321 0.318968356 0.314330518 0.168286183 1.885064254 20000 "fe2" 1.5 "ma3" 2.5 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "phylith" "eury" "rheo" "fre" -9.3 32 "nom" "short" 9476.8056886155 "NO"
"Pelasgus marathonicus" "EEA" "Fishes" "Pelasgus marathonicus (Vinciguerra, 1921)" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Pelasgus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 140 4.227398288 0.546875558 0.369288025 0.426023839 0.370692614 0.453333333 0.245579208 0.164605075 2.179683044 11500 "fe1" 3 "ma2" 15 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "eury" "limno" "fre" -7.4 28.6 "pot" "short" 10350.3255636947 "NO"
"Pelasgus minutus" "EEA" "Fishes" "Pelasgus minutus (Karaman, 1924)" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Pelasgus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 270 3.956530893 0.498755109 0.456778716 0.345428947 0.404711006 0.488770623 0.228527489 0.155970227 1.942321838 20000 "fe1" 3 "ma2" 16 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "lith" "eury" "limno" "fre" -7.4 32 "pot" "short" 11289.6695237353 "NO"
"Pelasgus prespensis" "EEA" "Fishes" "Pelasgus prespensis (Karaman, 1924)" "SPECIES" NA "Yes" NA "ENDANGERED" "Pelasgus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80 5.83994642 0.459238245 0.523211568 0.381927273 0.331276177 0.621939166 0.217081813 0.165734507 2.103179487 6e+05 "fe1" 1 "ma2" 30 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "phylith" "rheo" "rheo" "fre" -7.7 28.6 "pot" "short" 318.662821025835 "NO"
"Pelasgus stymphalicus" "EEA" "Fishes" "Pelasgus stymphalicus (Valenciennes, 1844)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Pelasgus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 120 3.268131821 0.507852501 0.525636364 0.434921421 0.364333333 0.533011732 0.263022446 0.165734507 1.635899249 15905 "fe1" 1.5 "ma2" 5.5 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "eury" "limno" "fre" -7.4 32 "pot" "short" 25296.6916699443 "NO"
"Pelasgus thesproticus" "EEA" "Fishes" "Pelasgus thesproticus (Stephanidis, 1939)" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Pelasgus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 5.920572902 0.534372112 0.443884164 0.322560554 0.489488191 0.629741085 0.382064176 0.152624315 2.103179487 15905 "fe1" 1.5 "ma1" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "phylith" "rheo" "rheo" "fre" -9.3 32 "pot" "short" 8939.95770242766 "NO"
"Pelecus cultratus" "EEA" "Fishes" "Pelecus cultratus (Linnaeus, 1758)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Pelecus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600 4.50888596 0.607308759 0.571666667 0.649525022 0.561490196 0.46361529 0.487796009 0.250072581 3.67045826 11500 "fe1" 2 "ma3" 6 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "pel" "limno" "limno" "frb" -9.3 28.6 "dia" "medium" 1915135.12214314 "NO"
"Perca fluviatilis" "SPEED2ZERO" "Fishes" "Perca fluviatilis Linnaeus, 1758" "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Perca" "Percidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600 3.284140914 0.5129916 0.360131605 0.436473059 0.650261995 0.508425097 0.361675652 0.183462986 3.009296765 350 "fe3" 3 "ma4" 9 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "phylith" "eury" "eury" "frb" -7.4 28.6 "dia" "short" 3747412.53203591 "NO"
"Percarina demidoffii" "EEA" "Fishes" "Percarina demidoffii Nordmann, 1840" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Percarina" "Percidae" "Perciformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 3.835017855 0.585631616 0.487183759 0.378857926 0.401417476 0.621939166 0.456056307 0.180933893 2.847537951 15905 "fe1" 1.5 "ma1" 5.5 "ls1" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "eury" "limno" "frb" -7.7 28.6 "pot" "short" 9863.01720970524 "NO"
"Percarina maeotica" "EEA" "Fishes" "Percarina maeotica Kuznetsov, 1888" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Percarina" "Percidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 130 3.607350832 0.61564405 0.474432016 0.480285458 0.568627451 0.617111702 0.464029012 0.193581753 2.274147539 350 "fe1" 2.5 "ma4" 15 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phylith" "rheo" "limno" "frb" -7.4 28.6 "pot" "short" 34779.6198564999 "NO"
"Petroleuciscus borysthenicus" "EEA" "Fishes" "Petroleuciscus borysthenicus (Kessler, 1859)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Petroleuciscus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 3.595132698 0.592000275 0.430470393 0.567973564 0.501889511 0.468190424 0.261319748 0.157129972 2.789562503 15905 "fe1" 6 "ma3" 5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "eury" "limno" "fre" -7.7 32 "pot" "short" 268282.098098155 "NO"
"Petroleuciscus smyrnaeus" "EEA" "Fishes" "Petroleuciscus smyrnaeus (Boulenger, 1896)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Petroleuciscus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 4.625484684 0.46002989 0.340425532 0.184958354 0.386986842 0.540555919 0.231020849 0.156890403 2.562299521 5495 "fe1" 2.5 "ma3" 12 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.7 28.6 "pot" "short" 39294.6750406648 "YES"
"Petromyzon marinus" "InfoSpecies" "Fishes" "Petromyzon marinus Linnaeus, 1758" "SPECIES" NA NA "RE" "LEAST_CONCERN" "Petromyzon" "Petromyzontidae" "Petromyzontiformes" "Petromyzonti" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1200 5.241133854 0.742392775 0.280278547 0.501718631 0.835189911 0.565065845 0.514500792 0.16686248 2.953275793 304830 "fe3" 5 "ma5" 8 "ls2" "Parasitic" 0 0 0 0 0 0 1 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fbm" -9.3 27.1 "dia" "long" 2157762.5843342 "NO"
"Phoxinellus alepidotus" "EEA" "Fishes" "Phoxinellus alepidotus Heckel, 1843" "SPECIES" NA "Yes" NA "ENDANGERED" "Phoxinellus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64 5.232323568 0.580587629 0.42853271 0.333936059 0.196335259 0.620781433 0.216085034 0.226880113 2.001573651 15905 "fe1" 2.5 "ma1" 16 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -9.3 32 "pot" "short" 8961.86398328831 "NO"
"Phoxinellus dalmaticus" "EEA" "Fishes" "Phoxinellus dalmaticus Zupančič & Bogutskaya, 2000" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Phoxinellus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 4.256032317 0.520625688 0.417873828 0.287411181 0.382144448 0.482379278 0.209033471 0.136923072 2.006729063 20000 "fe1" 1.5 "ma1" 16 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phylith" "eury" "limno" "fre" -7.4 32 "pot" "short" 3613.38526654863 "NO"
"Phoxinellus pseudalepidotus" "EEA" "Fishes" "Phoxinellus pseudalepidotus Bogutskaya & Zupančič, 2003" "SPECIES" NA "Yes" NA "VULNERABLE" "Phoxinellus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 4.479430556 0.434414978 0.421724147 0.173043232 0.274854347 0.3342143 0.23537513 0.142217655 2.435693548 20000 "fe1" 2 "ma5" 15 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "phylith" "eury" "rheo" "fre" -7.7 28.6 "nom" "short" 1703.05257094523 "NO"
"Phoxinus bigerri" "EEA" "Fishes" "Phoxinus bigerri Kottelat, 2007" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Phoxinus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 800 4.446431892 0.467510023 0.359761796 0.228995964 0.301584591 0.477158943 0.246432995 0.145628135 2.838193318 11500 "fe3" 6 "ma3" 7 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.7 32 "pot" "short" 117048.774972876 "NO"
"Phoxinus colchicus" "EEA" "Fishes" "Phoxinus colchicus Berg, 1910" "SPECIES" NA "No" NA "LEAST_CONCERN" "Phoxinus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125 3.45834526 0.580587629 0.45175 0.495659254 0.355218766 0.414846792 0.309583333 0.187138726 2.603707561 20000 "fe1" 1.5 "ma2" 5 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "eury" "limno" "fre" -7.7 32 "pot" "short" 185092.566639498 "YES"
"Phoxinus lumaireul" "SPEED2ZERO" "Fishes" "Phoxinus phoxinus (Linnaeus, 1758)" "SPECIES" "INN" NA "VU" "LEAST_CONCERN" "Phoxinus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 3.237968506 0.509210248 0.487183759 0.400032752 0.344102056 0.515789975 0.284431334 0.139757012 2.73590014 350 "fe1" 2.5 "ma2" 5 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "eury" "fre" -9.3 28.6 "pot" "short" 166314.503221458 "NO"
"Phoxinus phoxinus" "InfoSpecies" "Fishes" "Phoxinus phoxinus (Linnaeus, 1758)" "SPECIES" NA NA "LC" "LEAST_CONCERN" "Phoxinus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 140 4.854359173 0.453321275 0.46132951 0.257509475 0.386550293 0.530481051 0.262041559 0.151901614 2.332147296 20000 "fe1" 2.5 "ma2" 8 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "eury" "eury" "frb" -7.7 32 "pot" "short" 22010780.0633041 "NO"
"Phoxinus septimaniae" "EEA" "Fishes" "Phoxinus septimaniae Kottelat, 2007" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Phoxinus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 260 4.140752363 0.483676336 0.443366065 0.387776185 0.356478261 0.502008032 0.28100615 0.172997466 2.389467602 5495 "fe1" 2.5 "ma2" 5.5 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -9.3 32 "pot" "short" 20316.5910678523 "NO"
"Phoxinus strandjae" "EEA" "Fishes" "Phoxinus strandjae Drensky, 1926" "SPECIES" NA "Yes" NA "ENDANGERED" "Phoxinus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 4.069680727 0.558175358 0.547123036 0.522679194 0.27207058 0.450087512 0.329065301 0.195523875 4.234106383 350 "fe1" 2.5 "ma2" 8 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "eury" "rheo" "fre" -7.7 32 "pot" "short" 18772.325237571 "YES"
"Phoxinus strymonicus" "EEA" "Fishes" "Phoxinus strymonicus Kottelat, 2007" "SPECIES" NA "Yes" NA "ENDANGERED" "Phoxinus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 240 3.59399221 0.523341201 0.417873828 0.408789184 0.218861111 0.417943132 0.240230979 0.16815047 2.721832718 5495 "fe1" 2.5 "ma2" 5.5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phylith" "eury" "limno" "fre" -9.3 32 "nom" "short" 2242.6795615706 "NO"
"Platichthys flesus" "EEA" "Fishes" "Platichthys flesus (Linnaeus, 1758)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Platichthys" "Pleuronectidae" "Pleuronectiformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600 2.239534821 0.610478062 0.320122103 0.51860754 0.395850984 0.30865788 0.464029012 0.137147459 2.357198818 11500 "fe3" 6 "ma2" 5.5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "eury" "eury" "fbm" -7.7 32 "dia" "long" 4779983.93302366 "NO"
"Pleuronectes platessa" "EEA" "Fishes" "Pleuronectes platessa Linnaeus, 1758" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Pleuronectes" "Pleuronectidae" "Pleuronectiformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1050 3.82672 0.630450663 0.354168311 0.494108575 0.938973274 0.46361529 0.292714738 0.143344779 3.12319119 304830 "fe2" 5 "ma3" 9 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phy" "limno" "limno" "brm" -9.3 32 "oce" "short" 3677199.15620595 "NO"
"Pomatoschistus canestrinii" "EEA" "Fishes" "Pomatoschistus canestrinii (Ninni, 1883)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Pomatoschistus" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 70 5.232323568 0.697458407 0.456778716 0.703033729 0.643303414 0.755760982 0.508019375 0.245962864 3.032322794 6e+05 "fe1" 1.5 "ma1" 8 "ls1" "Carnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "spel" "eury" "limno" "frb" -7.7 28.6 "pot" "short" 1022.1906773937 "NO"
"Pomatoschistus microps" "EEA" "Fishes" "Pomatoschistus microps (Krøyer, 1838)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Pomatoschistus" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 90 4.900697034 0.87905117 0.296834323 0.732609283 0.552561699 0.830215594 0.744961366 0.283153173 2.384849067 1362000 "fe1" 2 "ma1" 16 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "spel" "eury" "limno" "fbm" -7.4 32 "dia" "short" 777841.3247607 "NO"
"Pomatoschistus montenegrensis" "EEA" "Fishes" "Pomatoschistus montenegrensis Miller & Sanda, 2008" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Pomatoschistus" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 4.711487962 0.71686823 0.45480303 0.718346511 0.653749788 0.730855531 0.467701429 0.170661065 1.758428693 20000 "fe1" 2 "ma4" 8 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "phy" "limno" "limno" "frb" -9.3 32 "pot" "short" 3016.89034169996 "NO"
"Ponticola constructor" "EEA" "Fishes" "Ponticola constructor (Nordmann, 1840)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Ponticola" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 160 6.72569092 0.782304661 0.286088355 0.520692859 0.654342857 0.810995904 0.465027927 0.16815047 2.274147539 1362000 "fe1" 2 "ma4" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "eury" "eury" "fre" -9.3 28.6 "pot" "short" 59671.4370804773 "NO"
"Ponticola eurycephalus" "EEA" "Fishes" "Ponticola eurycephalus (Kessler, 1874)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Ponticola" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200 5.28146003 0.697458407 0.443366065 0.695662821 1.280487591 0.755760982 0.792664703 0.243446518 2.375334796 1362000 "fe1" 1.5 "ma4" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "eury" "limno" "frb" -7.7 32 "pot" "short" 97527.0628317833 "NO"
"Ponticola gorlap" "EEA" "Fishes" "Ponticola gorlap (Iljin, 1949)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Ponticola" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 326 5.249325708 0.738287298 0.415234596 0.485827381 0.638671909 0.727348784 0.645035213 0.196345272 1.923128188 6e+05 "fe1" 2 "ma2" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "rheo" "limno" "frb" -7.4 32 "pot" "short" 584242.582315501 "NO"
"Ponticola kessleri" "SPEED2ZERO" "Fishes" "Ponticola kessleri (Günther, 1861)" "SPECIES" "NEO" NA NA "LEAST_CONCERN" "Ponticola" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 220 5.302394904 0.782304661 0.301847685 0.59088589 0.690066135 0.748637171 0.644643623 0.19522075 2.441021584 15905 "fe1" 1.5 "ma2" 5.5 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "ben" "spel" "eury" "limno" "fbm" -7.7 28.6 "dia" "short" 119857.146261424 "NO"
"Ponticola syrman" "EEA" "Fishes" "Ponticola syrman (Nordmann, 1840)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Ponticola" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154 4.324533428 0.637553245 0.496686374 0.515957447 0.219832482 0.617709433 0.495015777 0.184914063 2.709869799 1362000 "fe1" 1 "ma2" 5.5 "ls1" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phylith" "eury" "limno" "fre" -9.3 32 "pot" "short" 619615.704092053 "NO"
"Proterorhinus nasalis" "EEA" "Fishes" "Proterorhinus nasalis (De Filippi, 1863)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Proterorhinus" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200 5.28146003 0.669157763 0.377791817 0.495626438 0.886175258 0.673763644 0.508019375 0.179402632 2.473757422 20000 "fe1" 2.5 "ma2" 16 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "phylith" "rheo" "rheo" "fbm" -7.4 32 "dia" "short" 974011.997247814 "NO"
"Proterorhinus semilunaris" "EEA" "Fishes" "Proterorhinus semilunaris (Heckel, 1837)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Proterorhinus" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 90 4.820905351 0.724972731 0.349765636 0.476977486 0.552976379 0.757464735 0.571883397 0.222763531 2.042634775 1362000 "fe1" 1.5 "ma1" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "eury" "eury" "fbm" -9.3 28.6 "nom" "short" 590970.966472756 "NO"
"Proterorhinus tataricus" "EEA" "Fishes" "Proterorhinus tataricus Freyhof & Naseka, 2008" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Proterorhinus" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 140 4.850792773 0.572008604 0.523211568 0.51860754 0.648303607 0.702970297 0.551717287 0.222043898 2.716937145 15905 "fe1" 1.5 "ma4" 9 "ls1" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phy" "limno" "eury" "frb" -7.4 28.6 "pot" "short" 4525.85339994106 "NO"
"Protochondrostoma genei" "EEA" "Fishes" "Protochondrostoma genei (Bonaparte, 1839)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Protochondrostoma" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 300 4.095264208 0.595900081 0.407511737 0.471747424 0.287354233 0.385198754 0.445670816 0.159646269 3.968935484 350 "fe2" 2.5 "ma2" 5.5 "ls2" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "phylith" "rheo" "rheo" "fre" -9.3 32 "nom" "short" 1623772.60101715 "NO"
"Pseudochondrostoma duriense" "EEA" "Fishes" "Pseudochondrostoma duriense (Coelho, 1985)" "SPECIES" NA "Yes" NA "VULNERABLE" "Pseudochondrostoma" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 5.331346639 0.403140113 0.527777778 0.268493291 0.218861111 0.613037259 0.225802057 0.170011946 1.774483871 20000 "fe1" 2.5 "ma1" 16 "ls1" "Scavenger" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.4 32 "pot" "short" 162210.031597881 "NO"
